PPP2R2C	3.129027553
WFDC3	3.128602219
MYBL2	3.128153382
ARHGAP11A	3.127804089
C5orf34	3.126898054
DONSON	3.126247063
INSRR	3.125662585
LINC01983	3.124620371
FAM172BP	3.122735225
HELLPAR	3.119120697
SPC24	3.115880668
RPL18P13	3.112915206
EGLN3	3.111428526
SLC16A9	3.111224252
SCN8A	3.11071679
NWD2	3.109490119
LINC01234	3.10505345
MTBP	3.104901915
RALGPS2	3.102675921
NEFL	3.100614557
TNFRSF18	3.098482832
GDNF	3.097063129
SCARNA13	3.093843886
HIST1H2AG	3.093069962
DLX6	3.086741552
ZC3HAV1L	3.08463605
LINC02418	3.084504135
EPS8L3	3.08269304
ACRV1	3.082219402
CD19	3.081004588
COL3A1	3.075261329
LRP8	3.071981246
GPX2	3.070625017
TMPRSS11E	3.068225932
OCIAD2	3.067469415
PABPC1L	3.06688896
SRPX2	3.063843793
EME1	3.062277546
LINC00346	3.060499717
ARNTL2	3.059443673
TMPRSS11A	3.05581749
KIF15	3.054174081
FAP	3.053914387
TRIM46	3.052744738
MUC13	3.051628607
PRR4	3.048844204
ABCB6	3.045262195
DSCAM-AS1	3.044383917
TRIP13	3.043929105
IGHG1	3.042210797
RRM2	3.042109819
TESMIN	3.036735057
TMEM75	3.035756874
PLAC1	3.032703407
SPRED3	3.031821164
B3GNT3	3.031209885
SCN4A	3.03047413
CALCA	3.029679164
NKX2-2	3.02732377
PLXNB3	3.026930364
RPL31P7	3.026453762
GAD1	3.019245562
MAGEA3	3.018104866
HOXB8	3.017163647
CASKIN1	3.016546924
ELOVL2	3.013003565
HORMAD1	3.011456649
HOXD4	3.007400537
A1CF	3.002283869
SMOC1	2.996481307
NMU	2.996057186
KCNQ1OT1	2.995550507
NPW	2.992849895
LINC01705	2.99213236
RFX8	2.991523748
NSG2	2.991444963
LINC01614	2.990760779
HIST1H1D	2.989682655
ZFPM2-AS1	2.985043286
FIGNL1	2.982145618
IGHGP	2.981555827
PRH2	2.980320531
IGHG3	2.978724678
KAT2A	2.978357617
CPHL1P	2.973472864
RNU4-2	2.971068611
ALOX12P2	2.970668584
SNORD15B	2.969127564
MIAT	2.966099185
MAGEA4	2.96595902
CHTF18	2.963945887
BCL2L15	2.962494221
LRRC38	2.962226603
MND1	2.96133216
FAM239A	2.960694567
ESPL1	2.958863624
IMPDH1P8	2.95791497
MYO19	2.95461286
LIVAR	2.95411007
HRASLS	2.953881153
PITX2	2.952731365
HIST1H2BN	2.952402356
TNNI3	2.948557659
CIP2A	2.948469323
F2	2.946603447
NOVA1-AS1	2.944637726
LY6K	2.943256325
LINC00624	2.942837696
SCARNA21	2.941596374
PASD1	2.94026623
GBAP1	2.939525407
MAGEA6	2.939176799
TMEM184A	2.938862423
PODXL2	2.936428351
CDHR5	2.936094965
PRRX2	2.934854423
TFAP2A-AS1	2.933266439
EMX1	2.931925139
LINC00513	2.93180226
KIF3AP1	2.930160291
OFD1P17	2.927603769
AUNIP	2.927577302
BPIFB4	2.927356805
SNORD17	2.927003141
MIR31HG	2.925647347
RN7SL3	2.92433554
ISL1	2.924140386
GTSE1	2.920473989
VCX3A	2.920426257
UGT8	2.919313639
LINC01572	2.913548692
GRIN1	2.912954383
SNORA53	2.911855757
GCLC	2.909455569
IGHV2-70	2.909438999
TMPRSS4	2.908259904
SCARNA5	2.905562065
ASPHD1	2.904761586
MNX1	2.904173948
DLK1	2.903774279
KCND2	2.902776366
SGO2	2.902686454
IL1RAPL2	2.900976476
FCRL4	2.900050166
PAX9	2.900038091
KIF20A	2.899299379
LINC00629	2.898449846
EFNA3	2.897511068
RNU5A-1	2.896056438
MIOX	2.895258942
TRAF5	2.89492535
HNF4G	2.893252393
TYMS	2.891800763
KCNQ3	2.889642649
RBPJL	2.887968404
SPP2	2.885880293
LINC01583	2.882472513
MDK	2.881423805
TFPI2	2.881410584
COL25A1	2.879962359
SLC7A5	2.8743844
CACNA1A	2.871945331
TICRR	2.869964549
DBF4	2.869483866
TRIM59	2.867358389
HIST1H2BO	2.867121018
REG1A	2.866711522
GINS4	2.866484404
INSL3	2.866073912
CAMK2N2	2.865794514
CDC45	2.865711941
FAM72C	2.865656477
SYT16	2.86402122
ATP6V1C2	2.861781642
MELTF	2.861767742
HIST1H3H	2.860287425
FOXE3	2.859898788
FKBP11	2.859326693
CBLN2	2.859288056
ESCO2	2.858600714
RTBDN	2.855936038
NCAPH	2.855844723
RNY1	2.855119559
SCX	2.852189544
LINC00880	2.850566873
PRSS3	2.849874128
PLAU	2.849011589
COL7A1	2.84827385
PIMREG	2.847204561
RNU4-1	2.846794795
FGL1	2.846435117
RTL1	2.843597152
SRRM3	2.842928435
FAM57B	2.842536885
EPYC	2.842320249
CDH2	2.841781995
CALCB	2.839111184
LINC01535	2.83776039
MMP13	2.837545226
GPRIN1	2.833861586
HIST1H4E	2.830385807
LINC02416	2.829461657
SUV39H2	2.827951381
RFC4	2.827876575
FANCB	2.825504081
LINC00115	2.824667682
LINC01727	2.824273991
KCTD4	2.822600014
LYPD1	2.822251743
C1orf220	2.821019314
LINC01355	2.820599894
LINC00973	2.819131812
IGHJ3P	2.818427931
ZIC5	2.818338454
ZPLD1	2.816081904
IGF2BP1	2.813942267
B3GNT4	2.811123803
PITX1	2.810001295
PROC	2.807970312
AURKA	2.807648354
KLRF2	2.807624649
SLCO1B1	2.807473246
CCNE2	2.806788273
PROZ	2.805785466
DQX1	2.80138662
CRHR1	2.798985715
CLDN14	2.798455131
RNU5E-1	2.797944013
BMS1P8	2.797069712
TGFBR3L	2.796951603
GRTP1	2.796332462
MIR503HG	2.795881103
ST7-OT4	2.795115518
HOXD10	2.79438401
SYT2	2.792593744
DCAF13	2.790327381
HS3ST3A1	2.789496617
AURKB	2.786515447
SRPK1	2.785919221
CYP26A1	2.785669399
PRKCG	2.785538711
CDCA5	2.785458675
ORC1	2.784957058
HOXD-AS2	2.783360988
SNORA14B	2.781285982
ZBTB20-AS5	2.778414165
RCOR2	2.777403692
TDRKH-AS1	2.775490763
HOXA10	2.772407379
GNG4	2.770185612
COL17A1	2.769028452
NUSAP1	2.768546212
MTND4P20	2.768115174
MAGEA12	2.764692797
KRT15	2.764069007
HSF4	2.763521942
CTAG2	2.763037721
CCKBR	2.762281373
CBX2	2.762000341
ARL14	2.760827449
CRABP1	2.757953025
LINC01238	2.757156559
F2RL2	2.756807618
FAM222A-AS1	2.756515726
MET	2.755978087
CACNG8	2.749531447
NSUN5P1	2.748972654
FAR2P1	2.747861109
LVRN	2.746418499
MIR3609	2.746027255
LINC01287	2.744138701
MEIOC	2.74295221
KISS1R	2.741799146
TERT	2.738161389
CSAG1	2.737150871
TMEM145	2.735926544
NLN	2.735089899
ACTL8	2.732672423
PPP1R14B	2.731912993
NRK	2.731827496
ANO7	2.729027154
TM4SF5	2.729021802
RCC1	2.728824745
HOXC-AS2	2.728090816
CHAF1B	2.722578524
ITGA11	2.720797479
PLOD2	2.718886148
HIST1H1E	2.718179477
PRC1	2.71788452
HMGA1	2.717328955
LINC00634	2.717167474
LGI2	2.717046799
LINC02506	2.716604006
C10orf90	2.715447455
NKX3-2	2.715142176
C12orf42	2.714787113
FOXL2NB	2.713342149
NMRAL2P	2.713195605
SCARNA1	2.710706772
LHX1-DT	2.710208885
C4BPB	2.709993229
SNORC	2.70576818
BEND6	2.704857947
WDHD1	2.704575856
DGKI	2.699482122
SLCO1B3	2.699044492
ST7-AS2	2.698952633
EGOT	2.697445487
CYP4A22-AS1	2.696437864
TATDN1P1	2.694279637
FANCD2	2.692942543
WASF1	2.690018069
IGFL1P1	2.689473854
LINC02313	2.688531384
RPP40	2.688504674
LINC00676	2.688269655
P4HA3	2.68628502
PPIAP29	2.685671323
KCNQ5	2.684563934
TRIM15	2.681818085
LINC00896	2.681225256
CYP27B1	2.680808548
SLC38A11	2.678482347
PAQR6	2.675822323
NKPD1	2.674707288
USH1C	2.674350949
HECW1	2.672365453
SHOX2	2.67125945
TAS2R30	2.670724188
SIM2	2.67033776
TMEM177	2.669082007
SNORD72	2.668861114
C9orf84	2.666868233
DUSP9	2.665759226
IFNWP19	2.663917285
TEX19	2.66384518
MACC1-AS1	2.6620921
CPXM1	2.66177466
PASK	2.661279822
TRIM9	2.661152021
C6orf141	2.660228869
KIF5C	2.659208787
SPTB	2.658831674
ALPK2	2.658324553
ELFN1-AS1	2.658086927
FMO1	2.657464812
HOXD13	2.653191256
ATP11A-AS1	2.65251035
BCYRN1	2.651557859
PHF2P2	2.650452653
TUBB2B	2.648830472
RN7SL2	2.648550224
LINC01460	2.647856088
EFNA2	2.6476903
CXCL14	2.647088094
XAGE1A	2.64689024
PTPRN	2.646419761
HIST1H1B	2.645842754
KIFC1	2.645282439
KCNJ10	2.644841876
AOC1	2.643708482
NPM1P29	2.642415968
OR2W6P	2.64151977
FAM163A	2.64136342
RNF139-AS1	2.641154471
HIST1H2BC	2.63893147
LINC00355	2.636627606
SLC35F3	2.635715479
RNF186	2.635665174
SLC9A3-AS1	2.635225068
KRT81	2.633888726
ZNF239	2.63355743
FGF11	2.633537444
RNF207	2.633134381
PRR11	2.63263886
ELAVL2	2.632205533
DPYD-AS2	2.632201436
MIR559	2.631826772
ZNF883	2.630880663
GABRA5	2.629943835
RN7SL674P	2.629931054
INTS8	2.627934407
SEC61A2	2.627901404
PIWIL1	2.627686669
SPC25	2.627282369
LINC02043	2.626889849
DUSP13	2.626503198
FAM111B	2.626263437
HIST1H2BH	2.624459469
RAD54B	2.621258434
STRIP2	2.620736735
TBC1D27P	2.620712072
NR0B1	2.6206254
TMEM14EP	2.620194651
JAKMIP1	2.617927638
SLC38A3	2.616663878
CASC19	2.615440869
NFE4	2.615377095
11-Mar	2.613735278
SNORA5A	2.612393792
MAGEA1	2.612119556
RNU4ATAC	2.611246425
PRSS2	2.61051
SGK2	2.609751833
ZNF716	2.608943449
IGHV4-59	2.608588842
NPSR1-AS1	2.608502616
PLPP4	2.608469999
CHRNB2	2.607204067
CYP2C9	2.606854039
CASC9	2.606093806
LINC01311	2.605550596
LINC01524	2.604688288
SKA1	2.603982432
LINC00342	2.603538063
TBL1XR1-AS1	2.601789423
CAMKV	2.601692734
JSRP1	2.599900325
NTS	2.599288328
HCN3	2.598662195
PAX5	2.598638582
RPL26P35	2.597563215
SNORA49	2.597105439
MSLNL	2.596586386
REC114	2.593231832
NPFFR2	2.592090631
FEV	2.591924792
TNNT1	2.591717795
HNF4A	2.591634515
MIR3189	2.590840339
ZNF107	2.590763828
NLRP4	2.59071373
SLC6A15	2.58769707
TPSP2	2.58764346
LPO	2.587229089
LINC01118	2.58630251
TNFSF11	2.586113748
C6orf10	2.585332938
FGF19	2.584713739
NME1	2.58423362
IGHV3-23	2.58358635
DCST1	2.583360491
SLC39A5	2.583105147
BICDL1	2.582885189
RN7SKP97	2.582532127
RWDD4P1	2.582111319
PCSK1	2.580107997
HOXC11	2.57960506
SLC9A3	2.579286961
SIX2	2.578898434
IGHV3-33	2.578251826
LHFPL5	2.578127026
ANKRD36B	2.575999601
CLCA3P	2.574921506
HIST1H3B	2.574790644
HASPIN	2.574424537
LINC00857	2.574404813
CDC37P1	2.573398148
FOXL2	2.572758697
MLLT11	2.571875577
ZNF252P-AS1	2.571670627
LINC00659	2.571444727
AGXT	2.570893507
CABP7	2.570835788
MS4A1	2.569893164
PRR7-AS1	2.569455251
PTTG1	2.569007797
GNPNAT1	2.568944533
TMEM158	2.568234137
MAGEB2	2.567796447
UNC5CL	2.567504043
SULT4A1	2.567107479
MALAT1	2.565353505
IGLV6-57	2.56495523
CALML6	2.563255184
RPS27AP7	2.562258789
RPL10P12	2.561926689
SNORA38	2.561248702
SNORA37	2.561056767
ANKRD13B	2.56012738
BECN2	2.559637119
C17orf53	2.559112948
SNORA69	2.558922268
BCAS2P2	2.558376494
GFAP	2.558087065
HIST1H3J	2.55807639
SCARNA22	2.55410683
ZBTB20-AS1	2.553364833
KCNK12	2.553153687
SLC16A6P1	2.550674981
DCST2	2.550458043
DTL	2.550182629
ADAMTS16	2.548451187
ATAD3B	2.545582025
RTN4RL2	2.54375106
SNORA71A	2.543033659
CCNF	2.5422802
ALDH18A1	2.541640642
TFDP1	2.54088899
PRR26	2.540727412
LINC01096	2.539921929
SNORA80E	2.539372887
PGBD4P1	2.539126202
MIR4653	2.538875902
CLPSL2	2.538631601
ACTBP12	2.536781362
CNTD2	2.535653403
SYNGR4	2.535266845
LINC00452	2.534640351
SNORA74B	2.534586511
CT83	2.53301767
RAB40AL	2.530764751
LINC01515	2.530612643
RABGAP1L-IT1	2.52937609
DPY19L1P1	2.5288339
AGT	2.526491133
LINC02086	2.526321399
GREB1L	2.525262167
GAPDHP49	2.523321952
MSH2	2.522877587
TMPRSS11CP	2.522865427
INSL4	2.522547505
LYPD3	2.521694159
LINC00944	2.521085631
SSTR5-AS1	2.520713116
DEPTOR	2.520318181
DDX12P	2.519815205
NR1I2	2.519813912
LINC01655	2.519342965
ATAT1	2.519060039
SLC6A17	2.517129559
DUS4L	2.51659202
ACY3	2.51652425
CYP24A1	2.516083506
TAS2R3	2.515112765
KRT18P57	2.514406184
IRX4	2.514184061
C20orf197	2.513572497
OACYLP	2.512665034
HOXA11	2.512595754
GPR35	2.512430797
DSCC1	2.512026941
VPS35P1	2.510960132
MIR17HG	2.510441424
LINC01697	2.510160019
ALG1L	2.50795518
TIMM9P2	2.507718856
AKAIN1	2.507572092
C2CD4A	2.506456353
RPLP0P2	2.505848747
ZNF560	2.504138313
FGF5	2.504103652
INHA	2.504099631
AKR1C4	2.503388029
IGHV3-15	2.502395093
CDX2	2.501892716
TENM3	2.499928545
AMH	2.499019932
UCHL1	2.49771398
SYNDIG1	2.496175419
HOXC10	2.496050332
PLEKHN1	2.494268863
CDKN3	2.492986018
CBLC	2.491811791
ARPC3P2	2.490997326
HGD	2.49044521
FANCA	2.489819468
LINC02473	2.486533884
DGCR9	2.486343265
NUP155	2.484666845
DDN-AS1	2.48426706
ZNF215	2.482729526
IGKV1-17	2.481656126
LINC01748	2.481073939
FCF1P8	2.481026872
BLACAT1	2.479300487
IGLV4-69	2.479291321
LINC01510	2.479257671
MSH5	2.478427969
CXorf67	2.478170343
SLC5A3	2.478086896
IGFL4	2.474569426
HOXD11	2.47426696
DAP3P1	2.474131722
CD24	2.473286176
ADPRHL1	2.471492474
GCLM	2.471459551
IGFL2-AS1	2.470867106
DLGAP1-AS2	2.470665781
KCNQ5-IT1	2.47002968
HIST2H2AC	2.469416652
SPP1	2.468189485
SYPL1P2	2.467755356
LINC01346	2.467354272
MCM2	2.467181055
TYMSOS	2.464207677
HIST2H2BF	2.463844982
STRA6	2.46322989
RN7SKP203	2.462150065
LINC01194	2.461545538
IGKV2-28	2.461445619
RGS4	2.460291121
RGS20	2.459401896
CKS1B	2.458483534
BORA	2.455488705
POU5F2	2.453205593
BRCA1	2.45293132
NCAN	2.452864288
POU4F1	2.452851598
LINC02003	2.451176382
NXPH4	2.450475529
IMMP1LP1	2.450145913
RAD51	2.449643946
BCAN	2.446890901
SLC7A9	2.44628842
SLC23A3	2.445914673
DLEU1	2.445868841
GOLGA8B	2.445140424
CCNE1	2.444019841
MMP17	2.443992316
MTCO2P33	2.443460512
GDNF-AS1	2.443046305
DLEU2	2.441412617
NDUFA8P1	2.440603103
RSF1-IT1	2.440249414
PTTG4P	2.439886805
IGLL5	2.439775965
C6orf58	2.439598944
COL2A1	2.438592332
CARD14	2.43857111
ALG1L3P	2.43756747
RAD17P2	2.436193672
IL37	2.435910854
LINC02495	2.434917118
NLRP3P1	2.434334198
LINC02257	2.43432251
RFX6	2.431968623
LINC01597	2.431427992
KANTR	2.430987255
GTF2IP7	2.43039367
RN7SL648P	2.430373313
STMN2	2.429698558
LINC01711	2.429206596
SEZ6	2.429019834
COL5A2	2.428478083
SPTBN4	2.428228532
PPP1R14BP3	2.428009492
UNC13A	2.42770358
ZGRF1	2.427245348
HPCA	2.424933104
SOHLH2	2.42416074
HES6	2.424105039
GUCA1A	2.422065285
ARHGAP40	2.421556782
STPG3-AS1	2.420974222
PNMA6A	2.418993986
MYH16	2.418918661
TCTE3	2.418459469
ZFHX4	2.418059667
SP3P	2.417575709
POSTN	2.417150503
RPE65	2.41665316
LMO1	2.416489054
ZNF692	2.415895822
HIST1H3D	2.415719786
TMEM132D-AS1	2.414842028
NPM1P30	2.413835269
TRIM72	2.413186606
HIST1H4D	2.412747137
WDR62	2.412304522
C1QL1	2.412250657
SNORD117	2.412122419
SYNJ2	2.411758667
GAL	2.410908783
MPPED1	2.410383448
DARS-AS1	2.41024258
DEPDC7	2.409995362
BNIP3P11	2.408906998
ERO1A	2.408880052
PCP4	2.408674449
ATAD2	2.407927997
ALOX15P2	2.407665215
SCARNA6	2.407438213
ST18	2.407309058
MYO7A	2.406924484
PRB4	2.406646911
OTX1	2.40643129
GTSF1L	2.406062758
STEAP1B	2.405949826
ONECUT3	2.405160345
HIST1H4I	2.404948
DMRTA2	2.404830283
ANGPTL3	2.404242509
OLIG2	2.403968295
OGFOD1P1	2.403031659
PCLAF	2.40288997
HIST1H2AJ	2.402390146
CYP27C1	2.400947464
GPR19	2.400494099
MAGEA11	2.400010768
CPT1B	2.39951468
PTGES2-AS1	2.398289105
GABRQ	2.39815167
SCARNA12	2.396762172
BOLA2-SMG1P6	2.396034818
CLDN6	2.395827967
PILRB	2.394822998
KRTAP5-1	2.393867566
DCAF12L1	2.393657121
IGHG2	2.392760033
SNORD11	2.391603204
SNAP47-AS1	2.390841171
TBX10	2.390062346
KIAA1024	2.388740754
MTHFD1P1	2.38750213
CLDN10-AS1	2.38671551
FAM30A	2.385454367
DOCK4-AS1	2.38534013
MEIOB	2.385093297
HTR1D	2.384716518
GMDS	2.382779316
LINC01225	2.382369445
FOXP1-IT1	2.382318644
HIST1H4PS1	2.38158589
DCAF8L2	2.380316701
FBN2	2.380032384
NKX2-5	2.37983416
SHCBP1	2.379803335
C1orf112	2.379541833
RPS27AP3	2.379468261
CNPY1	2.379415718
LINC00517	2.379335823
SCG2	2.378516496
C1QTNF12	2.378485246
SNORA74A	2.378242174
LINC00894	2.378151705
CCDC14	2.377314728
TMEM182	2.37526909
CDH15	2.375226841
LBHD1	2.373785627
PRAP1	2.373702654
MCM3AP-AS1	2.370747224
PKMYT1	2.369527681
SNORA14A	2.369507545
VAX1	2.368937217
UHRF2P1	2.368549838
ETF1P2	2.36830709
CST4	2.36758128
MAGI1-IT1	2.367473368
BNC1	2.36542379
CHRND	2.365124591
PHKBP2	2.363836491
PCID2	2.363489136
NAA11	2.363346842
SKP2	2.361669514
SCLY	2.360963378
FDPSP2	2.360906546
ACMSD	2.36032539
TPI1P3	2.359846743
RNU1-106P	2.359155974
LINC01210	2.357379498
PUS7	2.355569289
PRSS53	2.354783234
PRMT3	2.353912944
SCARNA7	2.353641764
ADRA2B	2.35343043
PRB1	2.352738532
CACNA1E	2.351985415
CCDC162P	2.351636573
SYT5	2.351296203
HIST1H3C	2.350339445
TMEM151B	2.350036259
DGAT2L6	2.349934564
TEX15	2.349681304
C1orf195	2.349611261
LINC00221	2.349596399
DCAF12L2	2.349053165
HCN2	2.347903221
DARS2	2.346508759
ARL4AP4	2.34612892
ST8SIA2	2.345521579
MOV10L1	2.344676165
MANEAL	2.343290669
SPRR2D	2.343255726
CPS1	2.342778688
DPP10-AS1	2.342216978
LINC01703	2.342163406
METTL11B	2.341446122
ASMTL-AS1	2.341369674
MIR217HG	2.341001253
SLC35F2	2.3405674
PSMG3	2.340405126
RET	2.338105194
MPRIP-AS1	2.337897881
ARL14EPL	2.337455686
TEX41	2.337336118
SNORA66	2.336943646
CDT1	2.336759709
SNORA26	2.333765901
SOX4	2.333616447
KRT83	2.333385531
MTHFD2L	2.333171198
APCDD1L-AS1	2.332959028
