Length	Symbol	logFC.L.PvsL	logFC.L.VvsL	logFC.L.VvsP	logCPM	F	PValue	FDR
1576	Tmem101	-0.354418430921136	-0.541717221082428	-0.187298790161293	2.58489604247565	5.21865662726455	0.0221030363713246	0.0323242376384548
122	Snora28	0.533744221836132	-0.214777962936218	-0.748522184772349	2.57720215883522	5.21798220805	0.0221112322117346	0.0323313603703367
2164	Dmkn	1.17007640736072	0.540380955711396	-0.629695451649327	3.58878927502569	5.56333969164128	0.0221120593336813	0.0323313603703367
4369	Ubap2	0.320552917443794	0.0925366220277418	-0.228016295416052	6.72615281211868	5.21626660063315	0.0221320968848904	0.03235762019449
1014	Ift27	-0.045997031668953	0.535153283577927	0.58115031524688	2.41455204465581	5.21537205789415	0.0221429850646051	0.0323704997583581
2395	Ppp2r3c	0.507764185922529	0.245183014307674	-0.262581171614855	3.51964157510413	5.21448263437334	0.022153817079119	0.0323832948048476
393	Uqcrh-ps1	-0.00891142022723375	-0.397591392892847	-0.388679972665613	4.24190653041011	5.21372264001792	0.0221630776733642	0.0323937906447933
1038	Mdrl	0.023721898307953	-1.49584094691476	-1.51956284522272	-0.997327489014739	5.20614888948534	0.022255609581277	0.0325259833317359
2592	Chmp3	0.312392911428954	0.176308893283089	-0.136084018145865	6.16867699054431	5.20563886409278	0.0222618568366405	0.0325320603097003
3673	Thap6	-0.632024474214151	0.0408204764764668	0.672844950690617	1.72182678370314	5.20513015719215	0.0222680899630551	0.0325381155019887
1557	Oip5	-0.724927627219372	-0.971656089776651	-0.246728462557279	0.99703606861618	5.20478013076396	0.0222723799687768	0.0325413305379802
3452	Wbp4	0.319674609417278	0.344215679550856	0.0245410701335784	4.55487810136851	5.19565666081962	0.0223845373579118	0.0327021311321328
5033	Taf2	-0.249112779414107	-0.348543880215715	-0.0994311008016077	4.82194927872791	5.19246685611113	0.0224239045981909	0.0327565705818977
3577	Vps35l	0.283372751339062	-0.0125513884649919	-0.295924139804054	5.36696735586208	5.19137592831924	0.0224373867524836	0.0327731907428641
2623	Nudt11	2.83814069833359	2.94717859589005	0.109037897556458	1.11121244797561	5.19117041490261	0.0224399276252363	0.0327738278915944
1230	Zfp771	0.597865192442198	0.111466376237651	-0.486398816204548	3.66131499362134	5.18730666066921	0.022487759313055	0.03284060658566
2155	Pyroxd1	-0.17044961659751	0.404025722215864	0.574475338813374	2.91045904766466	5.18421074406506	0.0225261706258305	0.032893616746571
2126	Soat2	2.12718878590366	2.83101873179283	0.703829945889167	-0.980251650041347	5.18143143847138	0.0225607183919424	0.0329409757899041
3065	Fmo9	-2.23800662588763	0.0925486028464564	2.33055522873408	-1.41524585758702	5.50826161131258	0.0225737199956226	0.0329538702499455
4474	Sned1	-0.636043006453097	0.259078348283717	0.895121354736813	3.69399146054628	5.27706665587229	0.0225737820418809	0.0329538702499455
2354	Crlf3	-0.724095033641508	-0.391912819372151	0.332182214269357	3.26914418159204	5.17842878677439	0.0225981113402779	0.0329862945060749
3922	Synpo2l	0.425093297814601	-0.985794889270026	-1.41088818708463	-0.564085433162748	5.17807428073949	0.022602530844221	0.0329896532295632
843	Gm4786	0.276889353444767	0.239007080952361	-0.0378822724924062	7.31393474794668	5.17493950462488	0.022641654560377	0.0330436593077967
1626	Cdca8	-0.73178380219531	-0.81820047002037	-0.0864166678250604	3.44615368129503	5.34937901831513	0.022685804159964	0.0331049894460649
1685	Selenbp1	0.0655058959692189	-0.452637482711334	-0.518143378680553	3.39602555400691	5.16963917711012	0.022707983918205	0.033134250897141
2634	Zfp708	-0.853937199131807	0.428538984102081	1.28247618323389	-0.70548199005079	5.16734910729895	0.022736711842197	0.0331705623849137
3365	Zc3h12b	2.52469907471432	2.14326071093982	-0.381438363774502	0.295300295285495	5.16731582618014	0.0227371296491503	0.0331705623849137
2342	Scamp2	-0.0105286935067393	-0.339412061353206	-0.328883367846467	5.52239400833879	5.16531954477322	0.0227622069670316	0.0332040362426807
2376	Mansc1	0.423444672951124	0.636462701284828	0.213018028333704	4.12540927517423	5.19886369214031	0.0227669355197112	0.0332075333831573
2208	Mapkapk5	0.300306328769088	0.139470858822187	-0.160835469946901	5.42863315155242	5.16478961104924	0.0227688693765714	0.0332075333831573
94	Snord89	5.73305382028039	5.42358659597401	-0.309467224306378	-1.19586801247082	5.30881182048267	0.0227926147591752	0.0332366491955534
1343	Il1r2	-3.87441521278871	-1.3871392925044	2.4872759202843	0.552265055446696	5.16286367813177	0.022793101512928	0.0332366491955534
1832	Kcnrg	1.75769613598655	0.273001106002881	-1.48469502998367	-0.933259456026575	5.16106910227507	0.0228157077696476	0.0332664982573925
2821	Ess2	0.436432286905988	0.384963346181672	-0.0514689407243164	3.50514922911864	5.15947175470377	0.0228358513664705	0.0332927513789606
2650	Asic4	2.41303773375399	4.90153217958731	2.48849444583332	0.150506509519328	5.3031234324119	0.0228608170860145	0.0333260291765042
3649	Mlxipl	-0.512427663870328	-0.655398880976807	-0.142971217106479	2.54096713030517	5.15651586988805	0.0228731812990892	0.0333409322465053
2584	Odf2l	-0.391168589018589	-0.277908903336489	0.113259685682099	4.16924132828757	5.15529324258122	0.0228886425232319	0.0333603464406372
3145	Itih4	-0.944443447890424	-1.62438160542531	-0.679938157534882	0.286201655689272	5.15494719210082	0.0229241802394329	0.0334090158809967
2031	Pdss2	-0.110051022308023	-0.587702919664312	-0.477651897356288	2.81168204591212	5.1498472161838	0.0229576594886633	0.033454676544775
2158	Ccm2l	-1.45427707395004	0.955669991185529	2.40994706513557	0.060823383494676	5.14955499841355	0.0229613695372234	0.0334569520383309
1593	Lypla2	0.359916716827656	0.0793781398932731	-0.280538576934383	5.31616139061549	5.1493811632098	0.0229635769088216	0.0334570377642374
1916	Mcrs1	0.545962600033192	0.51127042512493	-0.034692174908262	2.66518793036704	5.14909091783342	0.0229672630121534	0.0334592777271263
1446	Rce1	0.324803486793266	0.0495583928214483	-0.275245093971818	4.99056204383518	5.14870633010208	0.0229721483137463	0.0334632641292476
1054	Mphosph6	-0.28308292764406	-0.572319748627392	-0.289236820983331	3.02515704643198	5.14457652709326	0.0230246837946479	0.0335366547610379
2466	Rab40c	0.390389588124505	-0.00551247172311471	-0.395902059847619	4.05219405774652	5.14343228439289	0.0230392643606649	0.0335547535189182
2306	Entpd8	1.94966341300478	1.68980503243842	-0.25985838056636	-0.270802041385129	5.14433878446532	0.0230566770131606	0.0335769732019954
4263	Msh6	-0.634888884444137	-0.443513707242325	0.191375177201812	5.08461800907316	5.27173390645589	0.0230668375809473	0.0335886286525633
710	Supt4b	0.44980328605466	0.103023427188081	-0.34677985886658	3.26824107084734	5.13581596091172	0.0231365883744429	0.0336870457378986
3970	Dis3l	-0.444421497703736	-0.408592606566587	0.0358288911371491	3.96121047677718	5.13159536210138	0.0231907254390495	0.0337627128400223
1655	Ruvbl1	-0.113629042018358	0.328552545262722	0.44218158728108	3.72371141445731	5.12933896074054	0.0232197281163547	0.0338017767811419
10546	Prr14l	-0.298796565534583	-0.0402293922550681	0.258567173279515	4.89544630776007	5.12852328480519	0.0232302227404883	0.0338138931122532
431	Tmem256	-0.44382321616054	-0.197925146654753	0.245898069505787	4.58832716620897	5.12532714692837	0.0232713977049909	0.0338706612825608
2400	Ewsr1	0.261865014615566	0.227233449854146	-0.0346315647614199	7.18863432228719	5.11892501806653	0.0233541288023869	0.033987896608483
4288	Bms1	-0.304959533601857	-0.358070444141741	-0.0531109105398842	5.56665818114471	5.11792002606315	0.0233671466244778	0.0340026711654009
4319	Ppp1r10	-0.38670932753131	0.153928787692501	0.540638115223811	7.40426580519236	5.19828130874922	0.0233686480100257	0.0340026711654009
4206	Zfp971	-0.9407475737543	-0.565227704350041	0.375519869404259	2.01656118822064	5.11259836658423	0.0234362190171443	0.0340969947970383
353	Igkv14-111	-2.19949406818998	-0.5724635554713	1.62703051271868	-0.644036604397129	5.32506904926247	0.023439875728892	0.0340969947970383
3157	Ddx24	0.165478576905709	0.331478865827416	0.166000288921707	6.26563835013301	5.11230437958911	0.0234400416967824	0.0340969947970383
1111	Srrd	-0.303737736537352	0.37610065462515	0.679838391162502	1.82707201042175	5.11166122907363	0.0234484070258248	0.0341059774151078
1580	Arxes1	2.31415527687213	2.95194283859713	0.637787561724998	-0.249248761883321	5.10609902947777	0.0235208977232356	0.0342082207290767
2003	Mcoln1	-0.236205834891738	-0.487812059033373	-0.251606224141635	4.75863541595567	5.10025983856238	0.0235972775040602	0.0343161006063902
6656	Ssbp2	0.389238761612902	-0.0114465079610817	-0.400685269573983	4.92070337984706	5.09717766163445	0.0236377097421921	0.0343716888696812
4035	Cald1	0.243553164785702	0.764001361220469	0.520448196434767	9.75432959639119	5.22683307104738	0.023658968804662	0.0343993895636037
3690	Arsj	-0.612594213187857	-1.54647114117737	-0.93387692798951	0.967811318244357	5.09518286708419	0.0236639203377705	0.034403376668823
5664	Ptprc	-1.00976067471921	-1.83510545243804	-0.82534477771883	-0.841502405777915	5.09137835804499	0.0237140029500053	0.0344729699344177
10046	Rasal2	0.240965063109111	-0.143873582078523	-0.384838645187634	4.42652865581762	5.09103975959358	0.023718466204756	0.0344762396845385
2785	Noc2l	0.313319142927047	-0.0109083833638811	-0.324227526290928	6.2708824379002	5.08472600959169	0.0238018695509349	0.0345942423601977
3082	Ppp2r5a	0.366182416541965	0.180562116147808	-0.185620300394157	4.68579752075759	5.08431737731854	0.0238072791804281	0.0345988755387425
3524	Zfp628	0.484350136133154	0.463123623224058	-0.0212265129090967	4.04412810068644	5.08176097320687	0.0238411541345525	0.0346448723575263
2304	Slc11a1	1.74777557687771	3.09793312871358	1.35015755183587	-0.574063858412972	5.08111365260127	0.0238497406369622	0.0346541160024984
15679	Hmcn2	-0.93210192505692	-0.500512824977803	0.431589100079118	2.16514756340409	5.07868197589849	0.023882028037552	0.034697792554652
964	Dctn6	-0.30757058047597	0.0993829260889776	0.406953506564948	4.42807121932234	5.07782823654435	0.0238933758397237	0.034711041009066
4464	Epb41l2	0.0317640922340136	-0.300565926280229	-0.332330018514243	6.53621040198191	5.07738457849433	0.023899275353109	0.034716372742408
1801	Mmp3	-1.23880616705163	-2.07935284907978	-0.840546682028149	0.959954142010613	5.27193046776071	0.0239105664447408	0.0347295346215375
381	H2bc13	-1.34581686496834	-0.71204915625314	0.633767708715198	-0.962404272240082	5.07518765961508	0.0239285135823037	0.0347508213462817
3260	Lrrfip2	-0.263446758670506	-0.403098877096403	-0.139652118425898	4.83423579354483	5.0750996937374	0.0239296851590148	0.0347508213462817
496	Rpl28	0.608849195552662	0.382873615742663	-0.225975579809999	2.72585794025628	5.07345279669259	0.0239516316738519	0.0347794487528181
1931	Msx1	-2.15851574171712	0.365474961648982	2.5239907033661	-0.137234538502086	5.07176423032008	0.0239741576555205	0.0348069124819219
2621	Snx5	0.381897098778938	0.319543537984904	-0.0623535607940338	6.6862193568357	5.07169995265632	0.0239750156229832	0.0348069124819219
1932	Gm17388	-2.15776036317139	0.446510525586077	2.60427088875747	-1.11215104341662	5.07077112741646	0.0239874173927054	0.034821670890203
2755	4930594C11Rik	-0.394144286704831	-0.75485979167715	-0.360715504972319	2.39900810842586	5.07056548346251	0.0239901641753029	0.0348224120560978
4407	Rbbp4	0.0936007451684432	0.338019310419244	0.244418565250801	7.39590011304638	5.06841296447023	0.0240189371833565	0.034860927376198
4572	Zbtb7c	-0.441570736158949	0.677705284223973	1.11927602038292	3.9842897729021	5.39248841318988	0.0240575767544498	0.0349137544473711
5113	Cux2	-0.352833179583276	1.88447650876219	2.23730968834547	-1.14835601928252	5.06332473739168	0.0240871110765152	0.0349520771983466
1374	Sac3d1	0.0159472301547188	-0.532246437835642	-0.548193667990361	2.57304131077987	5.06322330204341	0.0240884724179717	0.0349520771983466
4664	Smpd4	-0.322810359163464	-0.342725897092215	-0.0199155379287509	5.26674449598945	5.06054787613531	0.0241244108775176	0.0350009620967766
7099	Flrt2	1.06004270198856	2.37521568078694	1.31517297879838	-0.397685348321875	5.0593483172374	0.0241405444513593	0.0350211065955437
2739	Prkar1b	-1.18969728721333	-0.444300150599159	0.745397136614171	3.90717389792037	5.0590713128241	0.0241762950567742	0.035069703458229
911	Gstm5	-0.401555583590776	-0.312882502053978	0.0886730815367983	5.06714881373607	5.05629859117764	0.0241816182563621	0.0350741579254909
592	Rpl32l	0.311953202072254	0.514330557741306	0.202377355669052	6.37198358624913	5.12775742061824	0.0242040269131045	0.0351033908066372
5198	Tbc1d9b	-0.163270793140698	0.203783439273493	0.367054232414191	5.93596086634713	5.05179956117971	0.0242423590449913	0.0351557100995162
2701	Hoxb9	-0.975156534054795	1.22100307126485	2.19615960531964	-0.331170673399201	5.04947149041339	0.0242738593055304	0.0351960632829006
858	B2m	0.399623794915674	-0.579625518706412	-0.979249313622086	9.73941909169194	5.36957718930121	0.0242747058604131	0.0351960632829006
2870	Nckipsd	-0.39119731274147	-0.525833301805294	-0.134635989063824	2.89067808735116	5.04892588713418	0.0242812485088691	0.0352022718350349
1643	Hyls1	-0.797321992365132	-0.813943371227204	-0.0166213788620724	1.48394420935565	5.04322753642384	0.0243585780278609	0.0353110944935626
683	Gm11517	0.89194628346466	1.27230622762774	0.380359944163077	1.91588996364793	5.03656840325995	0.0244493071659115	0.0354393196674647
1635	Tmem106c	0.157955898573885	0.408577448948552	0.250621550374667	4.07180736785052	5.0352916399207	0.0244667474053267	0.0354612984545557
3489	Gm15728	-0.0605481351375497	-0.855196030422538	-0.794647895284988	2.40299985831652	5.0340699919397	0.0244834482600771	0.0354822016106022
2988	Glrb	0.331129384215686	-0.620393399820432	-0.951522784036118	2.62090802524507	5.03209260984488	0.0245105085336598	0.0355157076704321
1412	Unc50	-0.109851266388954	-0.363373358920482	-0.253522092531528	4.43577228551967	5.03204725521236	0.024511129613032	0.0355157076704321
4150	Ddx11	-0.331252437786154	0.144597478266609	0.475849916052763	3.75786473741602	5.03171139893134	0.0245157293440524	0.0355190674865635
6969	Rpgrip1l	-0.0598452620040419	0.441941013253812	0.501786275257854	2.78807166906931	5.03145789533896	0.0245192018724393	0.0355205402650747
2837	Rad51b	-0.0207772946076757	0.863024250630297	0.883801545237973	0.832715223859444	5.03130416432223	0.0245213079790363	0.0355205402650747
4168	5730409K12Rik	-4.86209939774884	-0.520894430529301	4.34120496721954	-1.32913073774675	5.16477410889489	0.0245955310433399	0.0356247427594538
696	Mcee	0.40697629444275	-0.0836793626599508	-0.4906556571027	4.05229497304542	5.0222418133192	0.0246458323486039	0.0356942802578552
1626	Phkg2	0.439265051587158	0.0181250408699193	-0.421140010717239	3.66514460197172	5.02094320715373	0.0246637361611519	0.0357168882638759
1795	Wbp2	-0.266768212209266	-0.263541999760877	0.00322621244838997	6.03525439258802	5.02009161998522	0.0246754851166133	0.0357305797132139
612	Gm5781	0.684443819343765	0.60929399938445	-0.0751498199593151	2.06839891475704	5.01944511137997	0.024684409021854	0.0357401782694849
1372	Batf2	0.799275976387875	2.79258491270678	1.99330893631891	0.652260650106568	5.01756247004414	0.0247104168240888	0.0357745082544357
1165	Ubb	0.377537466153266	0.354518653554467	-0.0230188125987989	9.97350868423649	5.01607451634278	0.0247309946348642	0.0358009713167338
7402	Kidins220	0.141962736409368	-0.364610758103916	-0.506573494513284	6.93318513630642	5.0765632146815	0.0247615558841095	0.0358411082129242
4105	Rab44	-1.48514911847193	0.31837686072749	1.80352597919942	-0.847348835686456	5.01373970531672	0.024763324124252	0.0358411082129242
10651	Dchs1	0.176137901300109	1.2289731712599	1.05283526995979	4.57757811250214	5.03797851330922	0.0247780053104869	0.0358590240422771
4289	Mctp1	0.595525039271244	2.48526704252567	1.88974200325443	-0.656625938962921	5.00635369869381	0.0248659186049984	0.0359829090713721
4171	Gmfb	0.398005576709982	0.243887146460423	-0.154118430249559	5.34140822764238	5.00597685412508	0.0248711662928316	0.0359830026642385
5548	Utp25	0.509944344305372	0.130833051571302	-0.37911129273407	3.88662560831315	5.0059354676063	0.0248717426921594	0.0359830026642385
11702	Reln	-0.302873095915812	-1.77487417881931	-1.4720010829035	7.00489571352176	5.32091449982418	0.0248729155328708	0.0359830026642385
1887	Mfap1b	-0.0045011714575413	0.306073431139514	0.310574602597055	4.36036947771724	5.00448639397163	0.0248919340130424	0.0360071710590893
2032	Aldh1a1	-1.46421931972346	-1.4455461283854	0.0186731913380665	0.524274339965456	5.00364811935209	0.0249036231489946	0.0360207337614847
1633	4933406C10Rik	-0.75677937910671	-2.02555329858549	-1.26877391947878	-1.025847775454	4.9937864331958	0.0250416151816823	0.0362169621630127
2847	Rrnad1	0.262622147814807	0.548603542602153	0.285981394787346	3.39834508188084	4.99324335938971	0.0250492399367145	0.0362246252130867
5440	Exoc6b	0.407894557985551	0.332299651323651	-0.0755949066618996	5.46715694166835	4.99164394922552	0.0250717112609386	0.0362537550148886
3428	Dll1	-0.032208985585068	0.409927437609012	0.44213642319408	8.56790218997264	4.98993514397809	0.0250957453343845	0.0362851389365864
3304	E530011L22Rik	0.975299373327646	-0.233585762019223	-1.20888513534687	0.221392015419481	4.9889857200503	0.0251091103496626	0.0363010924115631
5098	Smarcad1	-0.425934239698577	-0.100297619510519	0.325636620188057	4.42697591066184	4.98756175633855	0.0251291708895227	0.03632672197286
2107	Egln2	-0.0664323059096364	-0.33118148783867	-0.264749181929033	5.9689338730625	4.98719976343895	0.02513427353488	0.0363304685560244
2846	Gal3st2	3.13470953102372	2.51400712330061	-0.620702407723105	-0.781678155890846	4.98704689451222	0.0251364287325075	0.0363304685560244
5749	Zfp92	-5.17447740308185	-0.273035627836281	4.90144177524557	-1.25935075386155	5.12309869851875	0.0251479620287303	0.0363437647063934
4103	Nim1k	1.23635130414387	1.41406164781886	0.177710343674995	0.373227062820262	4.98504062177909	0.0251647336675316	0.0363646281246105
646	Rnaseh2c	-0.349017566176276	-0.448155157207713	-0.0991375910314376	4.02152901013491	4.98345709339009	0.0251871004741081	0.036393374780705
5630	Serac1	0.152822619154171	0.576981771038135	0.424159151883964	2.83124715644243	4.98330139626684	0.0251893008853351	0.036393374780705
3184	Ap1s2	0.277877858961055	0.787954869649863	0.510077010688808	2.37791742307565	4.97945375561806	0.0252437489274818	0.0364686574170838
5731	N4bp2	-0.195408349751111	-0.514760970318905	-0.319352620567794	4.70665927741258	4.97838766023445	0.0252588593483094	0.0364871018341257
2298	Zfp647	-0.689549832347704	1.13019786910126	1.81974770144897	-0.50333219988721	4.97752305249007	0.0252711216470032	0.0365014290220883
2961	Commd2	0.512508816700082	0.451380976438967	-0.061127840261115	2.63739836128627	4.97687448571821	0.025280324465821	0.0365113348712451
1504	Cebpb	0.166979666536691	-0.261472621406881	-0.428452287943571	8.9925694272508	4.97608724797197	0.0252915001623482	0.0365240879651382
1691	Etfbkmt	-0.779487553007615	0.0913166953448502	0.870804248352465	2.38062914709257	4.98293948881677	0.0253225768038193	0.0365629095509327
629	Rpl30	0.45428329695042	0.542874945469081	0.0885916485186612	2.72145541305785	4.97386497708648	0.0253230785709484	0.0365629095509327
3486	Gm17690	-0.102304327647164	1.59586245740043	1.6981667850476	-0.115995936168849	4.97182570286928	0.025352096745329	0.0366014139178809
1743	Rbmx2	-0.176744292533332	0.453733132615642	0.630477425148974	1.93519423334244	4.97120074022209	0.0253609974505011	0.0366108697783632
2672	Fgf7	1.58634601671655	0.688369758283172	-0.89797625843338	0.217600498067756	4.97018990968688	0.0253754013322836	0.036625581488505
712	Batf3	0.458251717523319	1.74447413291503	1.28622241539171	-0.331008719093203	4.97015544938131	0.0253758925429926	0.036625581488505
2419	Eif3j2	-0.0423411771953752	-0.386612618792629	-0.344271441597254	6.23622066227903	4.96688538085359	0.0254225554768997	0.0366895304806564
4164	Strn3	0.208216952994345	-0.0997276616533862	-0.307944614647731	6.75016462312133	4.96603538662088	0.0254347009005944	0.036703656975633
2186	Slc16a4	-0.863500871441189	0.385414311960838	1.24891518340203	0.417029668033214	4.96392897740354	0.0254648279681967	0.0367437269385432
1484	Ethe1	0.404622099173467	0.558840470647933	0.154218371474466	3.97504540896545	4.96225747530431	0.0254887641283312	0.0367748573155169
1349	Kcnj13	-0.980324990243279	-1.75794149384558	-0.777616503602299	0.896750713290471	4.96164757849074	0.0254975044231703	0.0367840595587926
3139	Tbrg4	-0.0457268604304909	-0.32196868239219	-0.276241821961699	6.05784205508541	4.95891368431177	0.0255367258832825	0.0368372297780894
2444	Mthfsd	-0.16208624630916	-0.507651671046973	-0.345565424737814	3.41626082156298	4.95598679433865	0.0255787935234589	0.0368937307175426
1734	Matk	0.587741880963659	1.29876019939453	0.711018318430868	0.825291220778403	4.95585896748106	0.0255806325813837	0.0368937307175426
3352	Zfp526	0.568224467817573	0.0491400356393426	-0.51908443217823	2.53209770639424	4.95297933236477	0.0256221027523019	0.036950118916359
3241	Spns2	0.285253010706207	-0.12192567497896	-0.407178685685168	7.08786118178823	4.95245808662097	0.0256296176223745	0.0369575336249297
4019	Nfatc4	1.54028361834919	2.00580260461399	0.465518986264793	3.26303560638417	5.12013918993661	0.0256464010064715	0.0369783107845161
1810	Gimap4	-1.0808510094803	0.497415988503013	1.57826699798332	0.968788177370537	4.94794965115068	0.0256947228684016	0.0370445536993565
3507	Lrif1	0.0931345503871515	0.445435338327552	0.3523007879404	3.23490889342678	4.94325214732322	0.0257627620448012	0.0371392085319056
1365	Hsd17b14	1.24535108119002	-1.83767161251412	-3.08302269370413	-1.27644801032003	4.94166637214307	0.0257857776362942	0.0371689465289616
1163	Phf11b	0.561419880028596	1.98320655604711	1.42178667601851	-1.1134974029876	4.94111543259556	0.0257937794190137	0.0371770393477306
1401	Gm7367	0.513747064400281	0.630351045929251	0.116603981528971	3.25939220329405	4.93997261811361	0.0258103866873146	0.0371975327621345
5385	Ahcyl2	-0.462127186644752	-0.730651768018662	-0.26852458137391	5.70812761252401	5.24701652051288	0.0258151539957219	0.0372009603943532
2742	Zfp874a	0.51463596949427	0.653133638199062	0.138497668704792	2.10256886235585	4.93890640213399	0.0258258919896297	0.0372129906599901
2981	Rslcan18	-1.50221455246104	0.118125938459317	1.62034049092035	-1.02730285269729	4.93831561659907	0.0258344880486646	0.0372219326326614
3715	Otub2	-0.88025405165336	-0.530768917145689	0.349485134507671	2.05803030497852	4.93735329146329	0.0258484971790067	0.0372359505681016
3275	Zfp942	-0.729530591591642	-0.235609267869112	0.49392132372253	2.86178935889881	4.93731877294683	0.0258489998485216	0.0372359505681016
2258	Map2k5	0.366069435022974	0.367027048174532	0.000957613151558091	4.3585487760004	4.935213528176	0.0258796784763615	0.0372766953319676
3330	Cnnm2	-0.25579115321148	-0.552795972039814	-0.297004818828334	3.70841768838975	4.93431792704862	0.025892742372904	0.037292062914434
1919	Tbxa2r	2.41604218283209	4.73663861843226	2.32059643560017	-0.969959491106199	5.06154451686724	0.0259906908034939	0.0374277053752328
1532	Upp1	0.477370695813484	1.12273599612042	0.645365300306935	2.00426710237132	4.9275487900354	0.0259917291245677	0.0374277053752328
3963	Skiv2l	-0.343280631478354	-0.279183430629546	0.064097200848808	5.97342949975659	4.92679342588569	0.0260028021300943	0.0374401881433036
8469	Amer1	-0.0480253488337634	0.319911823301167	0.36793717213493	3.77964704100957	4.92243480304306	0.0260668025982123	0.0375288692732398
13533	Unc80	1.19054623757597	2.14001418641725	0.949467948841285	0.151016668284822	4.97397675082371	0.0260865815043009	0.0375538732721617
4535	Atp13a5	0.884738969426034	-1.1019792737802	-1.98671824320623	-1.68556888251801	4.91657410602836	0.0261531464924073	0.0376462190034911
2109	9030407P20Rik	-0.200398419316077	-1.11716020148804	-0.91676178217196	-0.143824450976673	4.91519429927606	0.0261735228674363	0.037672067482366
2160	Rbbp9	-0.473578373496298	0.142258052332787	0.615836425829085	3.68741170827377	4.91412072370902	0.0261893896618572	0.037691421054939
5413	Pdgfrb	-0.901824317648394	0.758688862881413	1.66051318052981	3.50489954131325	5.12976469882955	0.0262059198499254	0.0377117257095498
2355	Fbxl12os	-1.09125837797487	-1.33570875004121	-0.244450372066332	-0.460098839545123	4.91103436642529	0.0262350661673185	0.0377495763571866
7722	Nwd1	1.4998732689517	-3.00359135562122	-4.50346462457292	-0.413637186822819	5.04398882295208	0.0262370706982938	0.0377495763571866
667	Sdhaf4	-0.790606504514949	-0.518983780874342	0.271622723640608	2.37473862939774	4.90870578697444	0.026269588957004	0.0377928713265397
901	AW124847	1.70787960038533	1.17046484470372	-0.537414755681605	0.289570904026045	4.90577143659656	0.0263131675916415	0.0378520688902578
8512	Slco5a1	3.81511730118839	3.02799317678926	-0.787124124399131	-0.700937637523767	4.90420814131923	0.026336418555254	0.037882016418106
1321	Wbp1	-0.453906991884521	-0.334581960459261	0.11932503142526	4.50639240622477	4.9039498469935	0.0263402624665534	0.0378840461004129
2671	Uqcc1	-0.53229639593024	-0.399097578625274	0.133198817304966	3.99931029752066	4.89920579211313	0.0264109786115512	0.0379822459308345
5181	BC005561	-0.0516432776120322	-0.394016414047996	-0.342373136435963	3.91067782045304	4.89695819802616	0.0264445585170925	0.0380270260622554
6631	Megf11	1.47063635904838	1.50393460987299	0.0332982508246148	-0.480989764006196	4.89432248402633	0.026484000027732	0.0380802260786559
703	Tnnc1	0.684904275313595	1.75102763660952	1.06612336129593	-0.86587854924444	4.89267607604515	0.0265086718405581	0.0381121815068942
1002	Ucn2	4.19765142092157	5.18134953149402	0.983698110572454	1.48334641692172	5.02436558802349	0.0265157089522602	0.038118779524058
2482	Fam129c	0.439046789094511	0.718515073608824	0.279468284514313	1.78764852069869	4.89120849416129	0.0265306863202952	0.0381357542999563
1542	Dcaf13	0.321045226466811	0.00276274257313934	-0.318282483893671	4.29129489710569	4.89109333082086	0.0265324147242311	0.0381357542999563
2508	Mfsd7a	0.0841319889306866	0.672924846428029	0.588792857497342	1.81329142827835	4.89019200264609	0.0265459466127543	0.0381516825707254
1691	Fancf	1.06914521571099	1.33557731171011	0.266432095999123	0.329678496088691	4.88985472188532	0.0265510123547591	0.0381554415271602
4074	1810013L24Rik	0.345960529026899	0.240484813868011	-0.105475715158888	7.36598428550164	4.88956213654648	0.0265554077059786	0.0381582364858817
3031	Tbk1	0.0145939965593666	-0.276082833109864	-0.29067682966923	5.42478633626068	4.88703052454884	0.026593473918561	0.03820940910314
1718	Ngrn	-0.339983652153697	0.0801588363268006	0.420142488480497	3.46894419876994	4.88543497033039	0.0266174976685897	0.0382403979790828
9278	Son	0.187878726238968	0.348745324641997	0.160866598403028	8.728189782978	4.88463982923861	0.02662947922786	0.0382540821527893
4563	Ablim3	-0.334000960658737	0.926434862085596	1.26043582274433	1.7097315815174	4.88301594372454	0.0266539680873229	0.0382857292736641
9071	Chd2	0.318795063902524	0.181772765605481	-0.137022298297043	6.86755426064849	4.88240751288831	0.026663150183151	0.0382953859667984
4188	Kcnmb1	-1.03552117717895	-2.21325939993669	-1.17773822275774	5.40713136824641	4.88194070821432	0.0266701974177088	0.0383019749320816
6982	Malat1	0.489771121477964	-0.0201726485600536	-0.509943770038017	8.26286245923416	4.95789293214501	0.0267130878958164	0.0383600336327604
1728	Gm1818	0.100879626637282	-0.432213221996324	-0.533092848633607	3.75448106602701	4.87767842771809	0.0267346437799023	0.0383874479428897
5499	Srsf10	0.0196405607702604	0.299756347957151	0.28011578718689	6.52009302688414	4.87659227334065	0.0267510954029486	0.0384075288230421
4035	Blzf1	-0.389211402798942	-0.227585119368385	0.161626283430558	4.6992098741442	4.87491909918184	0.0267764613462397	0.038440403437231
3692	Mtrr	-0.590258051330009	-0.260360821798925	0.329897229531084	3.41449580711338	4.87466835540477	0.02678026511245	0.0384423200895162
1350	Taf12	-0.345511637242435	-0.390987200837398	-0.0454755635949624	3.3158092504236	4.86822086755223	0.0268782881177306	0.0385794729992903
